post_date,industry,count_id_indexed
2020-12-28,Healthcare,0.5585
2020-12-28,Hospitality,0.2564
2020-12-28,Insurance,0.4590
2020-12-28,Manufacturing,0.4206
2020-12-28,Mining,0.4768
2020-12-28,Real Estate,0.5218
2020-12-28,Retail,0.4583
2020-12-28,Services,0.5570
2020-12-28,Transportation,0.5343
2020-12-28,Wholesale,0.5335
2020-12-29,,0.6684
2020-12-29,Communication,0.1928
2020-12-29,Construction,0.4761
2020-12-29,Energy,0.4121
2020-12-29,Entertainment,0.3134
2020-12-29,Financial Services,0.3671
2020-12-29,Healthcare,0.5984
2020-12-29,Hospitality,0.2807
2020-12-29,Insurance,0.4703
2020-12-29,Manufacturing,0.4234
2020-12-29,Mining,0.4738
2020-12-29,Real Estate,0.5412
2020-12-29,Retail,0.4663
2020-12-29,Services,0.5684
2020-12-29,Transportation,0.5449
2020-12-29,Wholesale,0.5647
2020-12-30,,0.5922
2020-12-30,Communication,0.1532
2020-12-30,Construction,0.3995
2020-12-30,Energy,0.3341
2020-12-30,Entertainment,0.3026
2020-12-30,Financial Services,0.3079
2020-12-30,Healthcare,0.5217
2020-12-30,Hospitality,0.2719
2020-12-30,Insurance,0.3836
2020-12-30,Manufacturing,0.3365
2020-12-30,Mining,0.4391
2020-12-30,Real Estate,0.4226
2020-12-30,Retail,0.4463
2020-12-30,Services,0.4990
2020-12-30,Transportation,0.4917
2020-12-30,Wholesale,0.4856
2020-12-31,,0.6080
2020-12-31,Communication,0.1681
2020-12-31,Construction,0.3948
2020-12-31,Energy,0.5237
2020-12-31,Entertainment,0.3223
2020-12-31,Financial Services,0.3022
2020-12-31,Healthcare,0.5193
2020-12-31,Hospitality,0.2839
2020-12-31,Insurance,0.3987
2020-12-31,Manufacturing,0.3459
2020-12-31,Mining,0.4530
2020-12-31,Real Estate,0.4396
2020-12-31,Retail,0.4713
2020-12-31,Services,0.4829
2020-12-31,Transportation,0.5370
2020-12-31,Wholesale,0.5408
2021-01-01,,0.6576
2021-01-01,Communication,0.1746
2021-01-01,Construction,0.5545
2021-01-01,Energy,0.5502
2021-01-01,Entertainment,0.3666
2021-01-01,Financial Services,0.3107
2021-01-01,Healthcare,0.5605
2021-01-01,Hospitality,0.2989
2021-01-01,Insurance,0.4242
2021-01-01,Manufacturing,0.3655
2021-01-01,Mining,0.4846
2021-01-01,Real Estate,0.4771
2021-01-01,Retail,0.5634
2021-01-01,Services,0.5188
2021-01-01,Transportation,0.6169
2021-01-01,Wholesale,0.5812
2021-01-02,,0.6790
2021-01-02,Communication,0.1742
2021-01-02,Construction,0.5759
2021-01-02,Energy,0.5563
2021-01-02,Entertainment,0.3940
2021-01-02,Financial Services,0.3162
2021-01-02,Healthcare,0.5808
2021-01-02,Hospitality,0.3072
2021-01-02,Insurance,0.4268
2021-01-02,Manufacturing,0.3749
2021-01-02,Mining,0.3905
2021-01-02,Real Estate,0.5049
2021-01-02,Retail,0.5918
2021-01-02,Services,0.5381
2021-01-02,Transportation,0.6384
2021-01-02,Wholesale,0.6011
2021-01-03,,0.6899
2021-01-03,Communication,0.1795
2021-01-03,Construction,0.5837
2021-01-03,Energy,0.5621
2021-01-03,Entertainment,0.3909
2021-01-03,Financial Services,0.3208
2021-01-03,Healthcare,0.5897
2021-01-03,Hospitality,0.3106
2021-01-03,Insurance,0.4298
2021-01-03,Manufacturing,0.3797
2021-01-03,Mining,0.3836
2021-01-03,Real Estate,0.5352
2021-01-03,Retail,0.6071
2021-01-03,Services,0.5483
2021-01-03,Transportation,0.6502
2021-01-03,Wholesale,0.6042
2021-01-04,,0.6436
2021-01-04,Communication,0.1613
2021-01-04,Construction,0.5580
2021-01-04,Energy,0.5445
2021-01-04,Entertainment,0.3624
2021-01-04,Financial Services,0.2727
2021-01-04,Healthcare,0.5636
2021-01-04,Hospitality,0.2852
2021-01-04,Insurance,0.4211
2021-01-04,Manufacturing,0.3370
2021-01-04,Mining,0.3411
2021-01-04,Real Estate,0.4891
2021-01-04,Retail,0.5729
2021-01-04,Services,0.5192
2021-01-04,Transportation,0.6246
2021-01-04,Wholesale,0.5747
2021-01-05,,0.8026
2021-01-05,Communication,0.2427
2021-01-05,Construction,0.7108
2021-01-05,Energy,0.6374
2021-01-05,Entertainment,0.4887
2021-01-05,Financial Services,0.3618
2021-01-05,Healthcare,0.6285
2021-01-05,Hospitality,0.3328
2021-01-05,Insurance,0.5236
2021-01-05,Manufacturing,0.4871
2021-01-05,Mining,0.4530
2021-01-05,Real Estate,0.6258
2021-01-05,Retail,0.6960
2021-01-05,Services,0.6434
2021-01-05,Transportation,0.7171
2021-01-05,Wholesale,0.7135
2021-01-06,,1.4330
2021-01-06,Communication,0.5815
2021-01-06,Construction,1.1787
2021-01-06,Energy,1.2629
2021-01-06,Entertainment,0.7061
2021-01-06,Financial Services,0.7885
2021-01-06,Healthcare,0.8894
2021-01-06,Hospitality,0.9027
2021-01-06,Insurance,0.9826
2021-01-06,Manufacturing,1.2266
2021-01-06,Mining,0.8882
2021-01-06,Real Estate,1.0422
2021-01-06,Retail,1.2517
2021-01-06,Services,1.1868
2021-01-06,Transportation,1.2930
2021-01-06,Wholesale,1.3509
2021-01-07,,2.1508
2021-01-07,Communication,0.9318
2021-01-07,Construction,1.7849
2021-01-07,Energy,1.7965
2021-01-07,Entertainment,1.1431
2021-01-07,Financial Services,1.2982
2021-01-07,Healthcare,1.3921
2021-01-07,Hospitality,1.2603
2021-01-07,Insurance,1.4908
2021-01-07,Manufacturing,2.0632
2021-01-07,Mining,1.3589
2021-01-07,Real Estate,1.7048
2021-01-07,Retail,1.9308
2021-01-07,Services,1.9948
2021-01-07,Transportation,1.7307
2021-01-07,Wholesale,1.9979
2021-01-08,,2.3279
2021-01-08,Communication,1.0265
2021-01-08,Construction,1.8192
2021-01-08,Energy,2.0065
2021-01-08,Entertainment,1.2580
2021-01-08,Financial Services,1.4283
2021-01-08,Healthcare,1.5180
2021-01-08,Hospitality,1.3775
2021-01-08,Insurance,1.6418
2021-01-08,Manufacturing,2.2639
2021-01-08,Mining,1.4989
2021-01-08,Real Estate,1.8826
2021-01-08,Retail,2.0436
2021-01-08,Services,2.2009
2021-01-08,Transportation,1.8197
2021-01-08,Wholesale,2.2040
2021-01-09,,2.4555
2021-01-09,Communication,1.0929
2021-01-09,Construction,1.9366
2021-01-09,Energy,2.1476
2021-01-09,Entertainment,1.3313
2021-01-09,Financial Services,1.5146
2021-01-09,Healthcare,1.6351
2021-01-09,Hospitality,1.4415
2021-01-09,Insurance,1.7493
2021-01-09,Manufacturing,2.4106
2021-01-09,Mining,1.5964
2021-01-09,Real Estate,1.9798
2021-01-09,Retail,2.1890
2021-01-09,Services,2.3474
2021-01-09,Transportation,1.9984
2021-01-09,Wholesale,2.3614
2021-01-10,,2.4849
2021-01-10,Communication,1.1328
2021-01-10,Construction,1.9592
2021-01-10,Energy,2.1876
2021-01-10,Entertainment,1.3569
2021-01-10,Financial Services,1.5267
2021-01-10,Healthcare,1.6678
2021-01-10,Hospitality,1.4645
2021-01-10,Insurance,1.8028
2021-01-10,Manufacturing,2.4398
2021-01-10,Mining,1.6160
2021-01-10,Real Estate,1.9936
2021-01-10,Retail,2.2505
2021-01-10,Services,2.3822
2021-01-10,Transportation,2.0464
2021-01-10,Wholesale,2.4192
2021-01-11,,2.6412
2021-01-11,Communication,1.2257
2021-01-11,Construction,2.0560
2021-01-11,Energy,2.2717
2021-01-11,Entertainment,1.4188
2021-01-11,Financial Services,1.5868
2021-01-11,Healthcare,1.7239
2021-01-11,Hospitality,1.5125
2021-01-11,Insurance,1.9096
2021-01-11,Manufacturing,2.5438
2021-01-11,Mining,1.6966
2021-01-11,Real Estate,2.1024
2021-01-11,Retail,2.4321
2021-01-11,Services,2.4791
2021-01-11,Transportation,2.1506
2021-01-11,Wholesale,2.5618
2021-01-12,,2.5958
2021-01-12,Communication,1.2007
2021-01-12,Construction,2.0512
2021-01-12,Energy,2.2772
2021-01-12,Entertainment,1.3906
2021-01-12,Financial Services,1.5846
2021-01-12,Healthcare,1.7116
2021-01-12,Hospitality,1.5054
2021-01-12,Insurance,1.9023
2021-01-12,Manufacturing,2.5151
2021-01-12,Mining,1.6637
2021-01-12,Real Estate,2.0613
2021-01-12,Retail,2.4154
2021-01-12,Services,2.4924
2021-01-12,Transportation,2.1723
2021-01-12,Wholesale,2.5407
2021-01-13,,2.0452
2021-01-13,Communication,0.9300
2021-01-13,Construction,1.6662
2021-01-13,Energy,1.7524
2021-01-13,Entertainment,1.1993
2021-01-13,Financial Services,1.2077
2021-01-13,Healthcare,1.5040
2021-01-13,Hospitality,0.9766
2021-01-13,Insurance,1.5358
2021-01-13,Manufacturing,1.8871
2021-01-13,Mining,1.2965
2021-01-13,Real Estate,1.7261
2021-01-13,Retail,1.9540
2021-01-13,Services,2.0278
2021-01-13,Transportation,1.6857
2021-01-13,Wholesale,2.0025
2021-01-14,,1.4349
2021-01-14,Communication,0.6155
2021-01-14,Construction,1.1545
2021-01-14,Energy,1.1245
2021-01-14,Entertainment,0.8050
2021-01-14,Financial Services,0.7951
2021-01-14,Healthcare,1.0894
2021-01-14,Hospitality,0.6510
2021-01-14,Insurance,1.1308
2021-01-14,Manufacturing,1.1561
2021-01-14,Mining,0.8942
2021-01-14,Real Estate,1.1653
2021-01-14,Retail,1.3532
2021-01-14,Services,1.3438
2021-01-14,Transportation,1.3239
2021-01-14,Wholesale,1.4296
2021-01-15,,1.3658
2021-01-15,Communication,0.5849
2021-01-15,Construction,1.1063
2021-01-15,Energy,1.0248
2021-01-15,Entertainment,0.7501
2021-01-15,Financial Services,0.7474
2021-01-15,Healthcare,1.0820
2021-01-15,Hospitality,0.6074
2021-01-15,Insurance,1.0652
2021-01-15,Manufacturing,1.0859
2021-01-15,Mining,0.8942
2021-01-15,Real Estate,1.0975
2021-01-15,Retail,1.3041
2021-01-15,Services,1.2534
2021-01-15,Transportation,1.2686
2021-01-15,Wholesale,1.3344
2021-01-16,,1.3660
2021-01-16,Communication,0.6079
2021-01-16,Construction,1.1149
2021-01-16,Energy,1.0461
2021-01-16,Entertainment,0.7309
2021-01-16,Financial Services,0.7569
2021-01-16,Healthcare,1.0780
2021-01-16,Hospitality,0.6429
2021-01-16,Insurance,1.0896
2021-01-16,Manufacturing,1.0933
2021-01-16,Mining,0.8700
2021-01-16,Real Estate,1.1218
2021-01-16,Retail,1.2618
2021-01-16,Services,1.2612
2021-01-16,Transportation,1.2322
2021-01-16,Wholesale,1.3330
2021-01-17,,1.3747
2021-01-17,Communication,0.5801
2021-01-17,Construction,1.1192
2021-01-17,Energy,1.0309
2021-01-17,Entertainment,0.7362
2021-01-17,Financial Services,0.7603
2021-01-17,Healthcare,1.0635
2021-01-17,Hospitality,0.6335
2021-01-17,Insurance,1.0587
2021-01-17,Manufacturing,1.0911
2021-01-17,Mining,0.8713
2021-01-17,Real Estate,1.1245
2021-01-17,Retail,1.2592
2021-01-17,Services,1.2534
2021-01-17,Transportation,1.2401
2021-01-17,Wholesale,1.3286
2021-01-18,,1.3189
2021-01-18,Communication,0.5035
2021-01-18,Construction,1.0787
2021-01-18,Energy,1.0061
2021-01-18,Entertainment,0.7430
2021-01-18,Financial Services,0.7497
2021-01-18,Healthcare,1.0590
2021-01-18,Hospitality,0.6158
2021-01-18,Insurance,1.0226
2021-01-18,Manufacturing,1.0474
2021-01-18,Mining,0.8622
2021-01-18,Real Estate,1.0846
2021-01-18,Retail,1.1488
2021-01-18,Services,1.2245
2021-01-18,Transportation,1.2264
2021-01-18,Wholesale,1.2785
2021-01-19,,1.2738
2021-01-19,Communication,0.4576
2021-01-19,Construction,0.9947
2021-01-19,Energy,0.9746
2021-01-19,Entertainment,0.7080
2021-01-19,Financial Services,0.6692
2021-01-19,Healthcare,1.0300
2021-01-19,Hospitality,0.6105
2021-01-19,Insurance,0.9237
2021-01-19,Manufacturing,0.9788
2021-01-19,Mining,0.8366
2021-01-19,Real Estate,1.0201
2021-01-19,Retail,1.0922
2021-01-19,Services,1.1418
2021-01-19,Transportation,1.1827
2021-01-19,Wholesale,1.2319
2021-01-20,,1.2726
2021-01-20,Communication,0.4368
2021-01-20,Construction,0.9891
2021-01-20,Energy,0.9451
2021-01-20,Entertainment,0.6998
2021-01-20,Financial Services,0.6957
2021-01-20,Healthcare,1.0315
2021-01-20,Hospitality,0.6146
2021-01-20,Insurance,0.9266
2021-01-20,Manufacturing,0.9692
2021-01-20,Mining,0.8392
2021-01-20,Real Estate,1.0088
2021-01-20,Retail,1.0916
2021-01-20,Services,1.1375
2021-01-20,Transportation,1.1656
2021-01-20,Wholesale,1.2791
2021-01-21,,1.2954
2021-01-21,Communication,0.4568
2021-01-21,Construction,0.9937
2021-01-21,Energy,0.9410
2021-01-21,Entertainment,0.7293
2021-01-21,Financial Services,0.6787
2021-01-21,Healthcare,1.0356
2021-01-21,Hospitality,0.6383
2021-01-21,Insurance,0.9032
2021-01-21,Manufacturing,0.9756
2021-01-21,Mining,0.8513
2021-01-21,Real Estate,1.0145
2021-01-21,Retail,1.0889
2021-01-21,Services,1.1549
2021-01-21,Transportation,1.1726
2021-01-21,Wholesale,1.3336
2021-01-22,,1.3149
2021-01-22,Communication,0.5225
2021-01-22,Construction,0.9950
2021-01-22,Energy,0.9664
2021-01-22,Entertainment,0.7314
2021-01-22,Financial Services,0.6837
2021-01-22,Healthcare,1.0084
2021-01-22,Hospitality,0.6472
2021-01-22,Insurance,0.9202
2021-01-22,Manufacturing,0.9772
2021-01-22,Mining,0.8141
2021-01-22,Real Estate,1.0298
2021-01-22,Retail,1.0699
2021-01-22,Services,1.1655
2021-01-22,Transportation,1.1836
2021-01-22,Wholesale,1.3530
2021-01-23,,1.2995
2021-01-23,Communication,0.5341
2021-01-23,Construction,0.9734
2021-01-23,Energy,0.9478
2021-01-23,Entertainment,0.7641
2021-01-23,Financial Services,0.6725
2021-01-23,Healthcare,0.9909
2021-01-23,Hospitality,0.6024
2021-01-23,Insurance,0.8949
2021-01-23,Manufacturing,0.9398
2021-01-23,Mining,0.8414
2021-01-23,Real Estate,1.0216
2021-01-23,Retail,1.0534
2021-01-23,Services,1.1492
2021-01-23,Transportation,1.1766
2021-01-23,Wholesale,1.3315
2021-01-24,,1.2862
2021-01-24,Communication,0.5813
2021-01-24,Construction,0.9641
2021-01-24,Energy,0.9386
2021-01-24,Entertainment,0.7604
2021-01-24,Financial Services,0.6657
2021-01-24,Healthcare,0.9830
2021-01-24,Hospitality,0.6061
2021-01-24,Insurance,0.8934
2021-01-24,Manufacturing,0.9319
2021-01-24,Mining,0.8344
2021-01-24,Real Estate,0.9922
2021-01-24,Retail,1.0230
2021-01-24,Services,1.1491
2021-01-24,Transportation,1.1496
2021-01-24,Wholesale,1.3068
2021-01-25,,1.2634
2021-01-25,Communication,0.5998
2021-01-25,Construction,0.9489
2021-01-25,Energy,0.8901
2021-01-25,Entertainment,0.7406
2021-01-25,Financial Services,0.6666
2021-01-25,Healthcare,0.9706
2021-01-25,Hospitality,0.5848
2021-01-25,Insurance,0.8844
2021-01-25,Manufacturing,0.9324
2021-01-25,Mining,0.8899
2021-01-25,Real Estate,0.9669
2021-01-25,Retail,1.0340
2021-01-25,Services,1.1567
2021-01-25,Transportation,1.1266
2021-01-25,Wholesale,1.3098
2021-01-26,,1.3201
2021-01-26,Communication,0.8155
2021-01-26,Construction,0.9992
2021-01-26,Energy,0.9532
2021-01-26,Entertainment,0.7570
2021-01-26,Financial Services,0.7582
2021-01-26,Healthcare,1.0344
2021-01-26,Hospitality,0.6114
2021-01-26,Insurance,0.9832
2021-01-26,Manufacturing,1.0142
2021-01-26,Mining,0.9454
2021-01-26,Real Estate,1.0269
2021-01-26,Retail,1.1922
2021-01-26,Services,1.2429
2021-01-26,Transportation,1.1651
2021-01-26,Wholesale,1.4977
2021-01-27,,1.3636
2021-01-27,Communication,0.8605
2021-01-27,Construction,1.0203
2021-01-27,Energy,0.9691
2021-01-27,Entertainment,0.7612
2021-01-27,Financial Services,0.7633
2021-01-27,Healthcare,1.0458
2021-01-27,Hospitality,0.6272
2021-01-27,Insurance,0.9962
2021-01-27,Manufacturing,1.0365
2021-01-27,Mining,0.9441
2021-01-27,Real Estate,1.0741
2021-01-27,Retail,1.2805
2021-01-27,Services,1.2528
2021-01-27,Transportation,1.1934
2021-01-27,Wholesale,1.5038
2021-01-28,,1.3972
2021-01-28,Communication,0.9533
2021-01-28,Construction,1.0983
2021-01-28,Energy,1.0203
2021-01-28,Entertainment,0.7760
2021-01-28,Financial Services,0.7924
2021-01-28,Healthcare,1.0438
2021-01-28,Hospitality,0.6802
2021-01-28,Insurance,1.0500
2021-01-28,Manufacturing,1.0968
2021-01-28,Mining,1.0117
2021-01-28,Real Estate,1.1243
2021-01-28,Retail,1.3777
2021-01-28,Services,1.2886
2021-01-28,Transportation,1.2171
2021-01-28,Wholesale,1.5391
2021-01-29,,1.4132
2021-01-29,Communication,0.9970
2021-01-29,Construction,1.1108
2021-01-29,Energy,1.0448
2021-01-29,Entertainment,0.7828
2021-01-29,Financial Services,0.8111
2021-01-29,Healthcare,1.0546
2021-01-29,Hospitality,0.6754
2021-01-29,Insurance,1.0758
2021-01-29,Manufacturing,1.1267
2021-01-29,Mining,1.0035
2021-01-29,Real Estate,1.1706
2021-01-29,Retail,1.4724
2021-01-29,Services,1.3117
2021-01-29,Transportation,1.2349
2021-01-29,Wholesale,1.7311
2021-01-30,,1.4141
2021-01-30,Communication,0.9547
2021-01-30,Construction,1.1041
2021-01-30,Energy,1.0275
2021-01-30,Entertainment,0.8013
2021-01-30,Financial Services,0.8206
2021-01-30,Healthcare,1.0585
2021-01-30,Hospitality,0.7114
2021-01-30,Insurance,1.0812
2021-01-30,Manufacturing,1.1242
2021-01-30,Mining,0.9757
2021-01-30,Real Estate,1.1454
2021-01-30,Retail,1.5418
2021-01-30,Services,1.2922
2021-01-30,Transportation,1.2109
2021-01-30,Wholesale,1.8303
2021-01-31,,1.4211
2021-01-31,Communication,0.9129
2021-01-31,Construction,1.1168
2021-01-31,Energy,1.0434
2021-01-31,Entertainment,0.8042
2021-01-31,Financial Services,0.8356
2021-01-31,Healthcare,1.0675
2021-01-31,Hospitality,0.7167
2021-01-31,Insurance,1.0777
2021-01-31,Manufacturing,1.1395
2021-01-31,Mining,0.9740
2021-01-31,Real Estate,1.1614
2021-01-31,Retail,1.6043
2021-01-31,Services,1.2947
2021-01-31,Transportation,1.2207
2021-01-31,Wholesale,1.8883
2021-02-01,,1.4665
2021-02-01,Communication,0.9172
2021-02-01,Construction,1.2619
2021-02-01,Energy,1.1028
2021-02-01,Entertainment,0.8392
2021-02-01,Financial Services,0.8800
2021-02-01,Healthcare,1.1247
2021-02-01,Hospitality,0.7616
2021-02-01,Insurance,1.1391
2021-02-01,Manufacturing,1.2033
2021-02-01,Mining,0.9619
2021-02-01,Real Estate,1.2254
2021-02-01,Retail,1.7191
2021-02-01,Services,1.3768
2021-02-01,Transportation,1.3209
2021-02-01,Wholesale,1.9453
2021-02-02,,1.5062
2021-02-02,Communication,0.8085
2021-02-02,Construction,1.2797
2021-02-02,Energy,1.1092
2021-02-02,Entertainment,0.8640
2021-02-02,Financial Services,0.8580
2021-02-02,Healthcare,1.1027
2021-02-02,Hospitality,0.7733
2021-02-02,Insurance,1.1333
2021-02-02,Manufacturing,1.1980
2021-02-02,Mining,0.9493
2021-02-02,Real Estate,1.2420
2021-02-02,Retail,1.7691
2021-02-02,Services,1.3826
2021-02-02,Transportation,1.3891
2021-02-02,Wholesale,1.8651
2021-02-03,,1.5021
2021-02-03,Communication,0.7920
2021-02-03,Construction,1.3695
2021-02-03,Energy,1.1062
2021-02-03,Entertainment,0.8843
2021-02-03,Financial Services,0.8542
2021-02-03,Healthcare,1.0895
2021-02-03,Hospitality,0.7995
2021-02-03,Insurance,1.1051
2021-02-03,Manufacturing,1.1857
2021-02-03,Mining,0.9393
2021-02-03,Real Estate,1.2415
2021-02-03,Retail,1.7056
2021-02-03,Services,1.3960
2021-02-03,Transportation,1.3777
2021-02-03,Wholesale,1.8446
2021-02-04,,1.4629
2021-02-04,Communication,0.6962
2021-02-04,Construction,1.3444
2021-02-04,Energy,1.0678
2021-02-04,Entertainment,0.8614
2021-02-04,Financial Services,0.8341
2021-02-04,Healthcare,1.0975
2021-02-04,Hospitality,0.7654
2021-02-04,Insurance,1.0567
2021-02-04,Manufacturing,1.1505
2021-02-04,Mining,0.8856
2021-02-04,Real Estate,1.2318
2021-02-04,Retail,1.6335
2021-02-04,Services,1.3808
2021-02-04,Transportation,1.3496
2021-02-04,Wholesale,1.7908
2021-02-05,,1.4456
2021-02-05,Communication,0.6105
2021-02-05,Construction,1.3320
2021-02-05,Energy,1.0132
2021-02-05,Entertainment,0.8403
2021-02-05,Financial Services,0.8236
2021-02-05,Healthcare,1.0873
2021-02-05,Hospitality,0.7708
2021-02-05,Insurance,1.0357
2021-02-05,Manufacturing,1.1472
2021-02-05,Mining,0.8994
2021-02-05,Real Estate,1.1911
2021-02-05,Retail,1.5361
2021-02-05,Services,1.3645
2021-02-05,Transportation,1.3586
2021-02-05,Wholesale,1.6264
2021-02-06,,1.4599
2021-02-06,Communication,0.6143
2021-02-06,Construction,1.3682
2021-02-06,Energy,1.0163
2021-02-06,Entertainment,0.8361
2021-02-06,Financial Services,0.8224
2021-02-06,Healthcare,1.1137
2021-02-06,Hospitality,0.7519
2021-02-06,Insurance,1.0145
2021-02-06,Manufacturing,1.1582
2021-02-06,Mining,0.9337
2021-02-06,Real Estate,1.1985
2021-02-06,Retail,1.4875
2021-02-06,Services,1.4111
2021-02-06,Transportation,1.4136
2021-02-06,Wholesale,1.5655
2021-02-07,,1.4521
2021-02-07,Communication,0.6070
2021-02-07,Construction,1.3532
2021-02-07,Energy,1.0142
2021-02-07,Entertainment,0.8432
2021-02-07,Financial Services,0.8108
2021-02-07,Healthcare,1.1089
2021-02-07,Hospitality,0.7419
2021-02-07,Insurance,1.0157
2021-02-07,Manufacturing,1.1418
2021-02-07,Mining,0.9315
2021-02-07,Real Estate,1.1999
2021-02-07,Retail,1.4686
2021-02-07,Services,1.4209
2021-02-07,Transportation,1.4114
2021-02-07,Wholesale,1.5267
2021-02-08,,1.4285
2021-02-08,Communication,0.6020
2021-02-08,Construction,1.2377
2021-02-08,Energy,0.9891
2021-02-08,Entertainment,0.8142
2021-02-08,Financial Services,0.7727
2021-02-08,Healthcare,1.0612
2021-02-08,Hospitality,0.7248
2021-02-08,Insurance,0.9408
2021-02-08,Manufacturing,1.0891
2021-02-08,Mining,0.9133
2021-02-08,Real Estate,1.1467
2021-02-08,Retail,1.3453
2021-02-08,Services,1.3470
2021-02-08,Transportation,1.3384
2021-02-08,Wholesale,1.4703
2021-02-09,,1.3941
2021-02-09,Communication,0.5538
2021-02-09,Construction,1.2179
2021-02-09,Energy,0.9535
2021-02-09,Entertainment,0.7902
2021-02-09,Financial Services,0.7772
2021-02-09,Healthcare,1.0662
2021-02-09,Hospitality,0.7256
2021-02-09,Insurance,0.9289
2021-02-09,Manufacturing,1.0643
2021-02-09,Mining,0.8964
2021-02-09,Real Estate,1.1392
2021-02-09,Retail,1.1780
2021-02-09,Services,1.3288
2021-02-09,Transportation,1.2736
2021-02-09,Wholesale,1.4524
2021-02-10,,1.3751
2021-02-10,Communication,0.5383
2021-02-10,Construction,1.1053
2021-02-10,Energy,0.9332
2021-02-10,Entertainment,0.8303
2021-02-10,Financial Services,0.7648
2021-02-10,Healthcare,1.0589
2021-02-10,Hospitality,0.6882
2021-02-10,Insurance,0.9260
2021-02-10,Manufacturing,1.0687
2021-02-10,Mining,0.9159
2021-02-10,Real Estate,1.0993
2021-02-10,Retail,1.1226
2021-02-10,Services,1.3183
2021-02-10,Transportation,1.3022
2021-02-10,Wholesale,1.4968
2021-02-11,,1.3706
2021-02-11,Communication,0.5268
2021-02-11,Construction,1.0610
2021-02-11,Energy,0.9356
2021-02-11,Entertainment,0.8234
2021-02-11,Financial Services,0.7534
2021-02-11,Healthcare,1.0398
2021-02-11,Hospitality,0.6871
2021-02-11,Insurance,0.9260
2021-02-11,Manufacturing,1.0505
2021-02-11,Mining,0.9228
2021-02-11,Real Estate,1.0747
2021-02-11,Retail,1.1075
2021-02-11,Services,1.3125
2021-02-11,Transportation,1.2954
2021-02-11,Wholesale,1.5426
2021-02-12,,1.3960
2021-02-12,Communication,0.5157
2021-02-12,Construction,1.0733
2021-02-12,Energy,0.9888
2021-02-12,Entertainment,0.8669
2021-02-12,Financial Services,0.7743
2021-02-12,Healthcare,1.0523
2021-02-12,Hospitality,0.6820
2021-02-12,Insurance,0.9362
2021-02-12,Manufacturing,1.0403
2021-02-12,Mining,0.9133
2021-02-12,Real Estate,1.0929
2021-02-12,Retail,1.1270
2021-02-12,Services,1.3427
2021-02-12,Transportation,1.2715
2021-02-12,Wholesale,1.5911
2021-02-13,,1.3817
2021-02-13,Communication,0.5036
2021-02-13,Construction,1.0348
2021-02-13,Energy,0.9834
2021-02-13,Entertainment,0.8524
2021-02-13,Financial Services,0.7707
2021-02-13,Healthcare,1.0203
2021-02-13,Hospitality,0.6817
2021-02-13,Insurance,0.9366
2021-02-13,Manufacturing,1.0258
2021-02-13,Mining,0.8994
2021-02-13,Real Estate,1.0731
2021-02-13,Retail,1.0969
2021-02-13,Services,1.3325
2021-02-13,Transportation,1.2048
2021-02-13,Wholesale,1.5781
2021-02-14,,1.3764
2021-02-14,Communication,0.4980
2021-02-14,Construction,1.0336
2021-02-14,Energy,0.9634
2021-02-14,Entertainment,0.8376
2021-02-14,Financial Services,0.7750
2021-02-14,Healthcare,1.0174
2021-02-14,Hospitality,0.6844
2021-02-14,Insurance,0.9281
2021-02-14,Manufacturing,1.0277
2021-02-14,Mining,0.9012
2021-02-14,Real Estate,1.0686
2021-02-14,Retail,1.0514
2021-02-14,Services,1.3214
2021-02-14,Transportation,1.1852
2021-02-14,Wholesale,1.6181
2021-02-15,,1.3805
2021-02-15,Communication,0.4778
2021-02-15,Construction,1.0208
2021-02-15,Energy,0.9627
2021-02-15,Entertainment,0.8463
2021-02-15,Financial Services,0.7527
2021-02-15,Healthcare,1.0032
2021-02-15,Hospitality,0.6945
2021-02-15,Insurance,0.9423
2021-02-15,Manufacturing,1.0170
2021-02-15,Mining,0.8968
2021-02-15,Real Estate,1.0704
2021-02-15,Retail,1.0564
2021-02-15,Services,1.3104
2021-02-15,Transportation,1.1698
2021-02-15,Wholesale,1.6257
2021-02-16,,1.3088
2021-02-16,Communication,0.4179
2021-02-16,Construction,0.9588
2021-02-16,Energy,0.9250
2021-02-16,Entertainment,0.8274
2021-02-16,Financial Services,0.6840
2021-02-16,Healthcare,0.9479
2021-02-16,Hospitality,0.6657
2021-02-16,Insurance,0.8757
2021-02-16,Manufacturing,0.9639
2021-02-16,Mining,0.8526
2021-02-16,Real Estate,0.9858
2021-02-16,Retail,1.0279
2021-02-16,Services,1.2555
2021-02-16,Transportation,1.1159
2021-02-16,Wholesale,1.5839
2021-02-17,,1.3169
2021-02-17,Communication,0.4060
2021-02-17,Construction,0.9581
2021-02-17,Energy,0.9010
2021-02-17,Entertainment,0.7978
2021-02-17,Financial Services,0.6733
2021-02-17,Healthcare,0.9387
2021-02-17,Hospitality,0.6935
2021-02-17,Insurance,0.8624
2021-02-17,Manufacturing,0.9463
2021-02-17,Mining,0.8301
2021-02-17,Real Estate,1.0314
2021-02-17,Retail,1.0367
2021-02-17,Services,1.2504
2021-02-17,Transportation,1.0676
2021-02-17,Wholesale,1.6147
2021-02-18,,1.3263
2021-02-18,Communication,0.4030
2021-02-18,Construction,0.9292
2021-02-18,Energy,0.9261
2021-02-18,Entertainment,0.7997
